feedback_id,user_id,product_id,rating,date,type,comment
159191,12991,59,5.0,2021-09-21,サービス,Feedback_159191
159207,12724,91,5.0,2021-04-19,サービス,Feedback_159207
159209,12263,42,4.0,2021-02-04,サービス,Feedback_159209
159240,12404,43,3.0,2021-10-05,その他,Feedback_159240
159252,12663,78,2.0,2021-08-10,その他,Feedback_159252
159259,12124,79,5.0,2021-07-12,商品,Feedback_159259
159261,12603,7,4.0,2021-07-13,商品,Feedback_159261
159271,12203,53,5.0,2021-11-22,サービス,Feedback_159271
159279,12331,7,3.0,2021-09-09,サービス,Feedback_159279
159324,12107,37,2.0,2021-04-04,その他,Feedback_159324
159342,12346,30,0.0,2021-05-30,サービス,Feedback_159342
159350,12034,40,5.0,2021-04-26,その他,Feedback_159350
159372,12554,59,5.0,2021-12-09,商品,Feedback_159372
159378,12684,33,4.0,2021-05-08,サービス,Feedback_159378
159387,12956,42,4.0,2021-10-09,その他,Feedback_159387
159398,12414,95,5.0,2021-07-25,商品,Feedback_159398
159403,12048,63,5.0,2021-04-29,サービス,Feedback_159403
159440,12360,84,3.0,2021-11-08,その他,Feedback_159440
159463,12747,60,2.0,2021-06-22,サービス,Feedback_159463
159480,12568,14,5.0,2021-06-08,商品,Feedback_159480
159499,12563,66,5.0,2021-10-26,商品,Feedback_159499
159522,12257,38,5.0,2021-09-11,サービス,Feedback_159522
159571,12106,51,3.0,2021-09-12,サービス,Feedback_159571
159572,12099,1,5.0,2021-02-09,サービス,Feedback_159572
159587,12553,48,5.0,2021-04-21,商品,Feedback_159587
159596,12685,61,4.0,2021-07-04,サービス,Feedback_159596
159604,12966,61,5.0,2021-08-10,商品,Feedback_159604
159612,12469,81,3.0,2021-10-02,サービス,Feedback_159612
159675,12094,97,2.0,2021-10-29,サービス,Feedback_159675
159681,12069,76,3.0,2021-11-26,商品,Feedback_159681
159696,12581,85,5.0,2021-02-03,サービス,Feedback_159696
159711,12828,38,5.0,2021-06-08,商品,Feedback_159711
159760,12447,62,4.0,2021-01-05,商品,Feedback_159760
159780,12649,12,3.0,2021-08-03,サービス,Feedback_159780
159790,12411,96,2.0,2021-09-01,その他,Feedback_159790
159800,12048,46,5.0,2021-09-26,サービス,Feedback_159800
159805,12010,6,5.0,2021-08-19,サービス,Feedback_159805
159807,12081,61,5.0,2021-08-31,商品,Feedback_159807
159809,12680,42,1.0,2021-08-19,サービス,Feedback_159809
159834,12886,82,4.0,2021-03-24,その他,Feedback_159834
159854,12859,59,4.0,2021-06-16,サービス,Feedback_159854
159867,12230,79,2.0,2021-08-24,サービス,Feedback_159867
159876,12112,72,4.0,2021-09-08,サービス,Feedback_159876
159905,12977,99,1.0,2021-09-07,サービス,Feedback_159905
159914,12066,81,4.0,2021-05-23,サービス,Feedback_159914
159915,12702,100,0.0,2021-08-04,サービス,Feedback_159915
159929,12686,71,5.0,2021-03-23,商品,Feedback_159929
159930,12365,77,5.0,2021-10-08,その他,Feedback_159930
159935,12287,68,5.0,2021-05-08,その他,Feedback_159935
159976,12165,24,4.0,2021-10-26,商品,Feedback_159976
159977,12752,78,5.0,2021-02-20,サービス,Feedback_159977
159983,12350,51,5.0,2021-08-14,商品,Feedback_159983
159987,12095,26,5.0,2021-08-16,その他,Feedback_159987
159995,12344,100,5.0,2021-02-23,商品,Feedback_159995
159996,12707,75,4.0,2021-05-20,商品,Feedback_159996
160003,12561,76,5.0,2021-09-16,商品,Feedback_160003
160047,12385,62,3.0,2021-01-29,商品,Feedback_160047
160052,12415,66,2.0,2021-12-13,その他,Feedback_160052
160062,12020,79,3.0,2021-12-13,その他,Feedback_160062
160072,12448,6,4.0,2021-12-20,サービス,Feedback_160072
160075,12589,23,5.0,2021-06-09,サービス,Feedback_160075
160079,12705,64,4.0,2021-04-08,商品,Feedback_160079
160088,12376,69,4.0,2021-06-27,その他,Feedback_160088
160107,12451,80,5.0,2021-03-26,サービス,Feedback_160107
160110,12630,90,3.0,2021-04-20,サービス,Feedback_160110
160130,12034,67,4.0,2021-03-27,商品,Feedback_160130
160137,12290,24,5.0,2021-07-24,商品,Feedback_160137
160150,12173,1,5.0,2021-02-17,サービス,Feedback_160150
160173,12959,24,3.0,2021-05-17,サービス,Feedback_160173
160183,12836,31,5.0,2021-11-26,サービス,Feedback_160183
160199,12852,44,5.0,2021-05-26,サービス,Feedback_160199
160211,12095,14,5.0,2021-03-13,サービス,Feedback_160211
160235,12931,80,5.0,2021-10-24,サービス,Feedback_160235
160239,12249,66,5.0,2021-03-20,商品,Feedback_160239
160272,12273,39,1.0,2021-11-12,その他,Feedback_160272
160280,12857,14,4.0,2021-08-31,商品,Feedback_160280
160289,12642,55,2.0,2021-09-27,サービス,Feedback_160289
160306,12503,74,5.0,2021-04-21,サービス,Feedback_160306
160349,12192,32,2.0,2021-06-21,サービス,Feedback_160349
160370,12863,75,4.0,2021-11-06,商品,Feedback_160370
160374,12286,54,4.0,2021-10-09,サービス,Feedback_160374
160405,12945,79,4.0,2021-06-26,サービス,Feedback_160405
160417,12695,77,2.0,2021-12-16,商品,Feedback_160417
160420,12659,38,1.0,2021-06-17,その他,Feedback_160420
160432,12016,71,2.0,2021-01-02,サービス,Feedback_160432
160488,12610,39,5.0,2021-07-26,商品,Feedback_160488
160492,12874,73,4.0,2021-02-25,商品,Feedback_160492
160505,12948,23,5.0,2021-10-22,サービス,Feedback_160505
160507,12732,57,4.0,2021-07-21,サービス,Feedback_160507
160556,12199,20,5.0,2021-03-14,商品,Feedback_160556
160574,12442,94,3.0,2021-09-09,サービス,Feedback_160574
160592,12363,76,3.0,2021-08-05,その他,Feedback_160592
160593,12319,46,1.0,2021-09-09,サービス,Feedback_160593
160635,12862,100,2.0,2021-03-20,サービス,Feedback_160635
160649,12149,53,2.0,2021-02-15,商品,Feedback_160649
160679,12247,18,2.0,2021-05-28,商品,Feedback_160679
160683,12660,87,2.0,2021-06-14,サービス,Feedback_160683
160693,12327,38,5.0,2021-05-01,その他,Feedback_160693
160704,12144,15,3.0,2021-12-01,サービス,Feedback_160704
160729,12600,31,5.0,2021-09-06,サービス,Feedback_160729
160741,12594,13,4.0,2021-09-28,その他,Feedback_160741
160755,12202,34,4.0,2021-08-29,その他,Feedback_160755
160772,12531,29,5.0,2021-04-08,サービス,Feedback_160772
160788,12580,85,3.0,2021-10-24,商品,Feedback_160788
160797,12761,14,2.0,2021-02-17,その他,Feedback_160797
160802,12163,44,5.0,2021-03-10,商品,Feedback_160802
160821,12222,45,5.0,2021-03-26,その他,Feedback_160821
160822,12487,47,5.0,2021-06-29,商品,Feedback_160822
160842,12619,16,5.0,2021-03-25,サービス,Feedback_160842
160844,12425,42,5.0,2021-07-04,サービス,Feedback_160844
160860,12642,67,5.0,2021-12-15,商品,Feedback_160860
160884,12865,89,5.0,2021-07-21,サービス,Feedback_160884
160888,12821,94,5.0,2021-07-12,その他,Feedback_160888
160891,12976,30,5.0,2021-12-13,サービス,Feedback_160891
160896,12872,49,4.0,2021-12-25,サービス,Feedback_160896
160897,12572,100,1.0,2021-05-21,その他,Feedback_160897
160902,12145,24,1.0,2021-12-03,商品,Feedback_160902
160904,12335,56,3.0,2021-05-07,その他,Feedback_160904
160908,12864,43,2.0,2021-05-23,サービス,Feedback_160908
160913,12674,4,1.0,2021-06-07,サービス,Feedback_160913
160921,12862,48,1.0,2021-06-02,商品,Feedback_160921
160928,12316,46,5.0,2021-02-24,サービス,Feedback_160928
160938,12206,90,0.0,2021-02-16,サービス,Feedback_160938
160961,12919,13,5.0,2021-01-22,サービス,Feedback_160961
160966,12503,96,4.0,2021-11-11,商品,Feedback_160966
160967,12075,35,3.0,2021-04-16,サービス,Feedback_160967
160977,12753,88,4.0,2021-10-24,サービス,Feedback_160977
161002,12161,8,5.0,2021-09-15,サービス,Feedback_161002
161011,12408,71,5.0,2021-11-17,サービス,Feedback_161011
161012,12771,43,5.0,2021-06-02,サービス,Feedback_161012
161013,12130,52,4.0,2021-10-30,サービス,Feedback_161013
161014,12868,57,5.0,2021-01-27,サービス,Feedback_161014
161036,12383,75,5.0,2021-06-27,商品,Feedback_161036
161051,12653,7,3.0,2021-06-03,その他,Feedback_161051
161084,12854,42,3.0,2021-11-15,商品,Feedback_161084
161096,12342,34,5.0,2021-05-31,サービス,Feedback_161096
161144,12747,90,3.0,2021-02-27,その他,Feedback_161144
161163,12377,65,3.0,2021-01-26,その他,Feedback_161163
161168,12408,40,1.0,2021-07-07,その他,Feedback_161168
161205,12475,100,5.0,2021-11-28,商品,Feedback_161205
161221,12490,60,5.0,2021-04-11,サービス,Feedback_161221
161226,12319,60,2.0,2021-09-15,サービス,Feedback_161226
161231,12660,6,4.0,2021-07-25,サービス,Feedback_161231
161249,12538,17,2.0,2021-10-15,サービス,Feedback_161249
161254,12393,78,5.0,2021-03-11,商品,Feedback_161254
161267,12135,34,5.0,2021-10-13,その他,Feedback_161267
161271,12622,44,3.0,2021-08-01,商品,Feedback_161271
161276,12034,92,5.0,2021-06-29,商品,Feedback_161276
161278,12906,84,3.0,2021-09-20,商品,Feedback_161278
161284,12508,92,3.0,2021-08-10,商品,Feedback_161284
161286,12148,22,0.0,2021-09-18,商品,Feedback_161286
161297,12089,98,5.0,2021-09-28,サービス,Feedback_161297
161317,12871,74,5.0,2021-03-28,商品,Feedback_161317
161324,12255,6,3.0,2021-02-28,サービス,Feedback_161324
161328,12600,46,5.0,2021-02-07,サービス,Feedback_161328
161336,12794,88,4.0,2021-01-03,商品,Feedback_161336
161374,12479,74,5.0,2021-01-15,その他,Feedback_161374
161402,12852,97,5.0,2021-01-08,その他,Feedback_161402
161413,12168,67,3.0,2021-12-10,商品,Feedback_161413
161420,12318,48,3.0,2021-09-27,サービス,Feedback_161420
161461,12643,89,1.0,2021-09-23,サービス,Feedback_161461
161467,12550,51,5.0,2021-03-07,その他,Feedback_161467
161473,12440,75,3.0,2021-06-13,商品,Feedback_161473
161494,12805,93,5.0,2021-07-08,サービス,Feedback_161494
161508,12779,41,5.0,2021-12-14,サービス,Feedback_161508
161516,12219,70,4.0,2021-09-24,その他,Feedback_161516
161538,12182,17,5.0,2021-02-02,サービス,Feedback_161538
161546,12688,39,4.0,2021-09-20,サービス,Feedback_161546
161547,12325,77,5.0,2021-08-19,サービス,Feedback_161547
161559,12681,30,5.0,2021-05-16,商品,Feedback_161559
161560,12866,5,5.0,2021-10-17,商品,Feedback_161560
161562,12733,70,3.0,2021-09-10,サービス,Feedback_161562
161566,12087,13,5.0,2021-07-20,サービス,Feedback_161566
161582,12783,37,5.0,2021-02-24,商品,Feedback_161582
161596,12705,47,3.0,2021-10-29,商品,Feedback_161596
161617,12470,77,3.0,2021-03-27,その他,Feedback_161617
161638,12937,93,4.0,2021-08-14,その他,Feedback_161638
161659,12881,51,5.0,2021-10-04,サービス,Feedback_161659
161685,12474,1,3.0,2021-08-23,商品,Feedback_161685
161692,12796,5,3.0,2021-05-03,サービス,Feedback_161692
161700,12249,21,3.0,2021-08-30,商品,Feedback_161700
161733,12861,66,5.0,2021-06-16,サービス,Feedback_161733
161734,12376,94,3.0,2021-01-21,サービス,Feedback_161734
161744,12494,57,0.0,2021-11-16,サービス,Feedback_161744
161748,12092,30,3.0,2021-05-16,商品,Feedback_161748
161755,12968,41,5.0,2021-11-27,サービス,Feedback_161755
161801,12282,39,5.0,2021-11-11,その他,Feedback_161801
161811,12464,25,5.0,2021-12-06,商品,Feedback_161811
161813,12520,62,5.0,2021-09-21,サービス,Feedback_161813
161837,12919,30,5.0,2021-04-14,その他,Feedback_161837
161867,12272,7,5.0,2021-05-11,その他,Feedback_161867
161876,12388,57,3.0,2021-12-05,商品,Feedback_161876
161879,12646,6,5.0,2021-12-23,商品,Feedback_161879
161896,12771,17,4.0,2021-10-29,サービス,Feedback_161896
161899,12364,59,4.0,2021-12-27,商品,Feedback_161899
161912,12712,40,4.0,2021-01-30,サービス,Feedback_161912
161950,12860,8,1.0,2021-10-01,サービス,Feedback_161950
161960,12307,67,5.0,2021-01-19,商品,Feedback_161960
161967,12432,36,5.0,2021-01-27,商品,Feedback_161967
161975,12644,95,2.0,2021-08-24,商品,Feedback_161975
161985,12359,69,5.0,2021-02-14,サービス,Feedback_161985
162035,12311,89,4.0,2021-05-04,サービス,Feedback_162035
162038,12932,81,5.0,2021-06-18,サービス,Feedback_162038
162041,12751,53,5.0,2021-10-08,サービス,Feedback_162041
162046,12460,90,3.0,2021-08-22,商品,Feedback_162046
162049,12497,30,3.0,2021-07-03,その他,Feedback_162049
162050,12546,82,5.0,2021-07-09,サービス,Feedback_162050
162056,12652,36,5.0,2021-02-16,商品,Feedback_162056
162057,12433,54,2.0,2021-08-06,商品,Feedback_162057
162061,12410,79,4.0,2021-07-18,商品,Feedback_162061
162072,12134,100,3.0,2021-11-04,商品,Feedback_162072
162100,12474,78,3.0,2021-07-06,その他,Feedback_162100
162108,12190,46,4.0,2021-06-04,サービス,Feedback_162108
162122,12531,80,5.0,2021-04-30,サービス,Feedback_162122
162138,12809,7,2.0,2021-12-19,その他,Feedback_162138
162144,12861,63,5.0,2021-06-18,その他,Feedback_162144
162168,12643,8,4.0,2021-01-02,商品,Feedback_162168
162194,12996,85,4.0,2021-06-18,その他,Feedback_162194
162231,12261,66,5.0,2021-04-05,商品,Feedback_162231
162234,12837,90,5.0,2021-08-05,サービス,Feedback_162234
162257,12740,27,5.0,2021-07-24,その他,Feedback_162257
162265,12326,56,5.0,2021-03-31,その他,Feedback_162265
162269,12346,17,3.0,2021-11-09,サービス,Feedback_162269
162272,12578,71,3.0,2021-09-15,サービス,Feedback_162272
162287,12008,12,4.0,2021-11-17,サービス,Feedback_162287
162305,12742,38,5.0,2021-04-22,商品,Feedback_162305
162317,12831,12,5.0,2021-06-27,その他,Feedback_162317
162363,12764,42,2.0,2021-09-05,商品,Feedback_162363
162373,12729,61,2.0,2021-09-02,その他,Feedback_162373
162390,12494,45,2.0,2021-01-15,商品,Feedback_162390
162395,12041,94,5.0,2021-08-19,商品,Feedback_162395
162397,12716,12,3.0,2021-09-08,その他,Feedback_162397
162400,12917,56,5.0,2021-07-18,その他,Feedback_162400
162410,12602,21,3.0,2021-10-29,その他,Feedback_162410
162440,12547,23,5.0,2021-04-15,商品,Feedback_162440
162442,12070,28,2.0,2021-06-09,サービス,Feedback_162442
162446,12865,26,3.0,2021-08-09,サービス,Feedback_162446
162455,12194,23,5.0,2021-05-10,商品,Feedback_162455
162483,12090,87,4.0,2021-05-19,サービス,Feedback_162483
162488,12096,96,3.0,2021-02-23,サービス,Feedback_162488
162490,12239,75,5.0,2021-01-07,サービス,Feedback_162490
162492,12190,30,5.0,2021-05-22,商品,Feedback_162492
162503,12928,13,3.0,2021-05-08,商品,Feedback_162503
162507,12980,37,4.0,2021-06-18,商品,Feedback_162507
162512,12658,78,5.0,2021-03-17,サービス,Feedback_162512
162515,12898,11,5.0,2021-10-11,サービス,Feedback_162515
162530,12774,100,3.0,2021-11-30,サービス,Feedback_162530
162534,12072,22,5.0,2021-02-16,サービス,Feedback_162534
162535,12257,92,5.0,2021-09-07,商品,Feedback_162535
162539,12316,36,4.0,2021-05-16,その他,Feedback_162539
162550,12968,5,5.0,2021-08-24,商品,Feedback_162550
162559,12358,66,5.0,2021-07-27,商品,Feedback_162559
162580,12011,77,4.0,2021-01-09,商品,Feedback_162580
162594,12555,81,5.0,2021-05-11,その他,Feedback_162594
162611,12553,85,4.0,2021-12-05,サービス,Feedback_162611
162623,12372,74,3.0,2021-05-01,サービス,Feedback_162623
162624,12480,9,1.0,2021-03-25,サービス,Feedback_162624
162635,12815,63,5.0,2021-09-20,サービス,Feedback_162635
162641,12740,68,5.0,2021-01-17,商品,Feedback_162641
162642,12013,90,5.0,2021-09-14,サービス,Feedback_162642
162681,12352,11,3.0,2021-12-05,商品,Feedback_162681
162693,12699,81,3.0,2021-04-05,商品,Feedback_162693
162703,12379,31,3.0,2021-10-29,サービス,Feedback_162703
162717,12250,65,5.0,2021-03-27,サービス,Feedback_162717
162752,12265,71,5.0,2021-07-20,その他,Feedback_162752
162755,12231,83,3.0,2021-07-10,商品,Feedback_162755
162762,12419,57,4.0,2021-05-03,サービス,Feedback_162762
162784,12099,47,2.0,2021-08-11,商品,Feedback_162784
162797,12806,59,5.0,2021-10-23,その他,Feedback_162797
162811,12209,12,4.0,2021-08-25,サービス,Feedback_162811
162830,12932,85,5.0,2021-12-29,商品,Feedback_162830
162835,12115,83,5.0,2021-08-14,サービス,Feedback_162835
162871,12935,63,3.0,2021-01-02,サービス,Feedback_162871
162893,12403,60,4.0,2021-07-27,サービス,Feedback_162893
162920,12919,57,5.0,2021-07-31,その他,Feedback_162920
162923,12932,65,5.0,2021-09-10,その他,Feedback_162923
162941,12588,91,4.0,2021-05-11,その他,Feedback_162941
162945,12239,30,5.0,2021-02-19,サービス,Feedback_162945
162970,12510,9,4.0,2021-06-14,商品,Feedback_162970
162987,12425,29,0.0,2021-05-07,サービス,Feedback_162987
162989,12513,10,5.0,2021-02-20,サービス,Feedback_162989
163005,12470,58,4.0,2021-08-04,サービス,Feedback_163005
163017,12137,36,3.0,2021-05-14,その他,Feedback_163017
163020,12288,8,5.0,2021-06-01,サービス,Feedback_163020
163038,12566,40,2.0,2021-07-27,商品,Feedback_163038
163044,12729,46,4.0,2021-05-17,サービス,Feedback_163044
163054,12032,66,2.0,2021-05-27,その他,Feedback_163054
163070,12867,63,4.0,2021-10-13,サービス,Feedback_163070
163100,12471,93,5.0,2021-01-08,商品,Feedback_163100
163107,12118,17,5.0,2021-06-28,商品,Feedback_163107
163112,12498,43,3.0,2021-02-26,その他,Feedback_163112
163117,12014,3,5.0,2021-06-02,サービス,Feedback_163117
163127,12134,46,2.0,2021-01-16,サービス,Feedback_163127
163129,12092,67,2.0,2021-12-02,その他,Feedback_163129
163142,12576,98,2.0,2021-08-21,サービス,Feedback_163142
163148,12674,99,5.0,2021-08-25,商品,Feedback_163148
163174,12380,100,5.0,2021-03-21,サービス,Feedback_163174
163186,12352,9,3.0,2021-02-10,商品,Feedback_163186
163211,12805,83,5.0,2021-08-26,サービス,Feedback_163211
163227,12357,14,3.0,2021-04-04,サービス,Feedback_163227
163237,12494,3,3.0,2021-07-10,その他,Feedback_163237
163238,12868,35,5.0,2021-11-25,サービス,Feedback_163238
163241,12072,65,5.0,2021-09-01,商品,Feedback_163241
163248,12643,59,0.0,2021-10-24,商品,Feedback_163248
163260,12044,93,3.0,2021-12-24,サービス,Feedback_163260
163280,12089,86,4.0,2021-08-13,その他,Feedback_163280
163306,12564,66,5.0,2021-11-29,その他,Feedback_163306
163307,12916,44,3.0,2021-09-14,商品,Feedback_163307
163313,12453,4,5.0,2021-05-17,その他,Feedback_163313
163345,12431,73,4.0,2021-09-28,その他,Feedback_163345
163355,12753,97,5.0,2021-11-08,商品,Feedback_163355
163367,12623,75,4.0,2021-10-18,その他,Feedback_163367
163376,12639,77,5.0,2021-06-04,その他,Feedback_163376
163379,12207,23,5.0,2021-12-06,サービス,Feedback_163379
163384,12003,77,5.0,2021-12-03,商品,Feedback_163384
163418,12088,82,2.0,2021-10-09,サービス,Feedback_163418
163420,12949,12,5.0,2021-04-28,サービス,Feedback_163420
163434,12713,68,5.0,2021-05-06,その他,Feedback_163434
163467,12220,46,5.0,2021-12-11,商品,Feedback_163467
163475,12994,96,4.0,2021-02-17,商品,Feedback_163475
163480,12496,85,5.0,2021-09-09,サービス,Feedback_163480
163491,12727,49,4.0,2021-10-20,商品,Feedback_163491
163495,12475,81,3.0,2021-04-20,サービス,Feedback_163495
163510,12488,21,5.0,2021-05-28,サービス,Feedback_163510
163512,12077,68,5.0,2021-07-19,サービス,Feedback_163512
163529,12987,40,2.0,2021-10-28,商品,Feedback_163529
163530,12874,19,5.0,2021-11-26,サービス,Feedback_163530
163533,12459,29,2.0,2021-03-31,その他,Feedback_163533
163549,12791,96,4.0,2021-09-22,その他,Feedback_163549
163554,12451,26,1.0,2021-09-15,商品,Feedback_163554
163559,12837,27,3.0,2021-07-22,商品,Feedback_163559
163563,12760,51,3.0,2021-02-20,商品,Feedback_163563
163574,12516,98,3.0,2021-03-18,その他,Feedback_163574
163582,12717,60,5.0,2021-05-09,サービス,Feedback_163582
163600,12559,55,4.0,2021-09-11,その他,Feedback_163600
163618,12667,4,4.0,2021-08-06,サービス,Feedback_163618
163619,12946,53,0.0,2021-02-11,サービス,Feedback_163619
163623,12302,46,4.0,2021-04-12,商品,Feedback_163623
163625,12870,22,5.0,2021-02-05,商品,Feedback_163625
163626,12539,86,5.0,2021-02-02,サービス,Feedback_163626
163641,12213,5,3.0,2021-10-29,商品,Feedback_163641
163665,12031,32,3.0,2021-06-26,商品,Feedback_163665
163673,12334,65,5.0,2021-05-20,サービス,Feedback_163673
163681,12694,54,5.0,2021-12-31,サービス,Feedback_163681
163705,12077,10,4.0,2021-02-14,その他,Feedback_163705
163723,12655,29,1.0,2021-09-15,商品,Feedback_163723
163734,12022,30,5.0,2021-03-15,サービス,Feedback_163734
163754,12557,83,5.0,2021-03-21,サービス,Feedback_163754
163758,12457,96,5.0,2021-02-12,サービス,Feedback_163758
163773,12505,56,4.0,2021-02-10,サービス,Feedback_163773
163782,12357,99,4.0,2021-02-07,商品,Feedback_163782
163788,12498,16,3.0,2021-06-07,商品,Feedback_163788
163810,12718,33,5.0,2021-07-09,その他,Feedback_163810
163814,12267,10,5.0,2021-11-02,商品,Feedback_163814
163816,12243,78,1.0,2021-11-15,サービス,Feedback_163816
163819,12947,81,3.0,2021-11-30,商品,Feedback_163819
163821,12496,92,5.0,2021-01-26,その他,Feedback_163821
163824,12473,3,5.0,2021-08-12,商品,Feedback_163824
163825,12911,34,4.0,2021-12-27,サービス,Feedback_163825
163833,12357,83,5.0,2021-12-09,商品,Feedback_163833
163848,12614,97,5.0,2021-05-22,サービス,Feedback_163848
163868,12313,95,5.0,2021-09-25,商品,Feedback_163868
163872,12682,8,5.0,2021-04-21,サービス,Feedback_163872
163901,12681,53,5.0,2021-02-01,その他,Feedback_163901
163909,12095,25,5.0,2021-01-24,その他,Feedback_163909
163914,12027,89,3.0,2021-06-23,サービス,Feedback_163914
163954,12390,1,2.0,2021-03-18,商品,Feedback_163954
163956,12276,23,2.0,2021-05-19,サービス,Feedback_163956
163992,12907,93,2.0,2021-02-23,その他,Feedback_163992
163996,12217,36,5.0,2021-10-13,サービス,Feedback_163996
163999,12354,74,5.0,2021-05-22,商品,Feedback_163999
164002,12627,28,4.0,2021-10-11,サービス,Feedback_164002
164019,12767,27,5.0,2021-11-18,商品,Feedback_164019
164031,12354,31,3.0,2021-08-20,商品,Feedback_164031
164042,12850,72,1.0,2021-02-13,サービス,Feedback_164042
164090,12497,46,3.0,2021-04-15,サービス,Feedback_164090
164092,12095,65,5.0,2021-03-31,その他,Feedback_164092
164117,12305,87,5.0,2021-11-22,サービス,Feedback_164117
164123,12493,2,3.0,2021-06-05,商品,Feedback_164123
164165,12851,23,5.0,2021-08-31,その他,Feedback_164165
164191,12315,11,4.0,2021-04-18,サービス,Feedback_164191
164194,12157,48,3.0,2021-01-26,その他,Feedback_164194
164205,12536,12,5.0,2021-02-27,その他,Feedback_164205
164207,12163,97,5.0,2021-07-12,商品,Feedback_164207
164216,12715,68,5.0,2021-01-27,サービス,Feedback_164216
164249,12715,84,5.0,2021-08-28,サービス,Feedback_164249
164252,12062,77,3.0,2021-03-05,商品,Feedback_164252
164257,12465,46,3.0,2021-07-07,その他,Feedback_164257
164274,12845,57,2.0,2021-03-26,その他,Feedback_164274
164275,12338,46,3.0,2021-02-02,その他,Feedback_164275
164280,12839,45,5.0,2021-12-09,サービス,Feedback_164280
164329,12637,5,5.0,2021-06-10,その他,Feedback_164329
164347,12804,61,1.0,2021-06-07,商品,Feedback_164347
164351,12556,51,2.0,2021-11-29,サービス,Feedback_164351
164353,12263,4,5.0,2021-02-20,その他,Feedback_164353
164358,12971,34,3.0,2021-12-27,サービス,Feedback_164358
164366,12698,7,5.0,2021-05-14,商品,Feedback_164366
164378,12370,31,2.0,2021-04-17,サービス,Feedback_164378
164404,12806,92,3.0,2021-02-25,その他,Feedback_164404
164406,12781,63,5.0,2021-03-25,商品,Feedback_164406
164446,12396,20,3.0,2021-05-11,サービス,Feedback_164446
164464,12806,24,4.0,2021-11-28,商品,Feedback_164464
164473,12488,59,2.0,2021-04-23,その他,Feedback_164473
164482,12528,79,4.0,2021-06-25,サービス,Feedback_164482
164506,12661,78,2.0,2021-02-07,サービス,Feedback_164506
164534,12575,17,5.0,2021-06-01,サービス,Feedback_164534
164555,12365,60,4.0,2021-08-01,サービス,Feedback_164555
164561,12849,81,3.0,2021-04-12,商品,Feedback_164561
164568,12764,58,4.0,2021-05-09,サービス,Feedback_164568
164591,12589,94,3.0,2021-04-13,商品,Feedback_164591
164592,12478,40,5.0,2021-04-25,商品,Feedback_164592
164604,12266,83,5.0,2021-02-10,サービス,Feedback_164604
164614,12574,81,5.0,2021-08-23,サービス,Feedback_164614
164627,12011,32,5.0,2021-04-13,その他,Feedback_164627
164634,12551,29,3.0,2021-07-22,サービス,Feedback_164634
164637,12865,58,2.0,2021-02-23,サービス,Feedback_164637
164639,12914,9,5.0,2021-09-05,その他,Feedback_164639
164666,12453,79,1.0,2021-05-09,その他,Feedback_164666
164679,12697,51,1.0,2021-03-06,その他,Feedback_164679
164686,12463,93,2.0,2021-03-12,サービス,Feedback_164686
164693,12577,63,2.0,2021-07-14,その他,Feedback_164693
164710,12366,6,2.0,2021-04-06,その他,Feedback_164710
164728,12866,93,4.0,2021-09-26,サービス,Feedback_164728
164730,12089,86,5.0,2021-06-08,サービス,Feedback_164730
164743,12053,6,5.0,2021-02-27,サービス,Feedback_164743
164770,12734,39,3.0,2021-02-15,商品,Feedback_164770
164800,12311,9,4.0,2021-04-24,その他,Feedback_164800
164841,12783,51,4.0,2021-03-24,その他,Feedback_164841
164849,12149,73,2.0,2021-03-20,サービス,Feedback_164849
164866,12971,8,2.0,2021-08-14,商品,Feedback_164866
164870,12140,22,4.0,2021-05-08,サービス,Feedback_164870
164877,12886,30,5.0,2021-08-31,その他,Feedback_164877
164900,12046,89,1.0,2021-02-20,商品,Feedback_164900
164902,12403,67,5.0,2021-01-13,サービス,Feedback_164902
164909,12011,43,1.0,2021-03-02,その他,Feedback_164909
164942,12260,33,4.0,2021-04-24,その他,Feedback_164942
164944,12503,93,5.0,2021-01-02,サービス,Feedback_164944
164954,12204,9,4.0,2021-09-03,サービス,Feedback_164954
164965,12769,48,0.0,2021-04-23,商品,Feedback_164965
164974,12852,91,5.0,2021-08-09,その他,Feedback_164974
164987,12275,71,5.0,2021-05-13,サービス,Feedback_164987
165000,12445,97,4.0,2021-08-22,サービス,Feedback_165000
165004,12491,66,5.0,2021-01-14,サービス,Feedback_165004
165018,12260,32,5.0,2021-06-28,サービス,Feedback_165018
165020,12629,2,3.0,2021-08-01,サービス,Feedback_165020
165050,12701,87,5.0,2021-12-29,サービス,Feedback_165050
165066,12076,38,4.0,2021-02-25,その他,Feedback_165066
165068,12531,97,4.0,2021-05-21,サービス,Feedback_165068
165107,12280,82,4.0,2021-06-22,サービス,Feedback_165107
165113,12134,65,3.0,2021-08-22,サービス,Feedback_165113
165118,12887,51,5.0,2021-11-22,商品,Feedback_165118
165130,12466,47,1.0,2021-09-01,その他,Feedback_165130
165131,12584,98,3.0,2021-10-16,商品,Feedback_165131
165170,12242,68,4.0,2021-03-13,サービス,Feedback_165170
165217,12996,77,4.0,2021-09-15,その他,Feedback_165217
165218,12254,78,4.0,2021-01-22,サービス,Feedback_165218
165258,12942,27,3.0,2021-06-08,サービス,Feedback_165258
165265,12784,52,4.0,2021-07-05,その他,Feedback_165265
